
0,0.22100257913172244,0.1998989338874817,0.0005
1,0.27947254033088686,0.22637000799179077,0.0004909909332982877
2,0.30823536789417266,0.23326069700717927,0.00048196346062927547
3,0.3303301256418228,0.24702539646625518,0.000472917159689316
4,0.3516349676370621,0.2503568458557129,0.0004638515892816641
5,0.36044922904968263,0.2551257157325745,0.00045476628804148113
6,0.3752570481777191,0.2509300825595856,0.00044566077304449995
7,0.382133148765564,0.25933231961727143,0.000436534538285843
8,0.3900633338451385,0.25735521280765533,0.00042738705301356716
9,0.39832343106269835,0.260209979057312,0.00041821775989926696
10,0.4052511163711548,0.2655558651685715,0.00040902607302542923
11,0.41113497037887575,0.2761623529195786,0.0003998113756661346
12,0.4177202640533447,0.25905345153808595,0.0003905730178340304
14,0.42649624729156493,0.2700347032546997,0.0003720225378839164
16,0.4352607304573059,0.2799695882797241,0.00035336865686177077
18,0.44410166816711427,0.27333608937263487,0.0003346046568292074
20,0.4483231343269348,0.2779366842508316,0.00031572293374467766
21,0.4553937201976776,0.2836100684404373,0.00030623526319596624
22,0.45659896368980407,0.2766039776802063,0.00029671481323529297
