
0,0.23768977443873882,0.1724098516702652,0.0005,None
1,0.30666760392189024,0.21060168528556825,0.0004909909332982877,None
2,0.3344143056869507,0.2149850196838379,0.00048196346062927547,None
3,0.350940565943718,0.2031535120010376,0.000472917159689316,None
4,0.3641611496925354,0.22640959668159485,0.0004638515892816641,None
5,0.3759725562572479,0.23705352425575257,0.00045476628804148113,None
6,0.38409424262046815,0.2264731217622757,0.00044566077304449995,None
7,0.38993807430267335,0.20947200882434844,0.000436534538285843,None
8,0.3974551448822021,0.23307093822956085,0.00042738705301356716,None
9,0.40186949105262754,0.23892461037635804,0.00041821775989926696,None
