
0,0.24620891301333905,0.18413573002815248,0.0005
1,0.31510173304080963,0.19940719020366668,0.0004909909332982877
2,0.3448253551244736,0.20907875955104827,0.00048196346062927547
3,0.3633050917863846,0.22699269247055054,0.000472917159689316
4,0.3768297275543213,0.2164930984377861,0.0004638515892816641
5,0.39078675293922427,0.21930148148536682,0.00045476628804148113
6,0.40144724321365355,0.23475058436393736,0.00044566077304449995
7,0.4076420171260834,0.2177504563331604,0.000436534538285843
8,0.41574704904556276,0.2279390059709549,0.00042738705301356716
9,0.4231055639743805,0.23433885717391967,0.00041821775989926696
10,0.42725287084579466,0.22380737006664275,0.00040902607302542923
11,0.43110066270828246,0.2340423597097397,0.0003998113756661346
12,0.4374706639289856,0.24096054553985596,0.0003905730178340304
13,0.4423435944080353,0.24272427356243134,0.0003813103135621442
14,0.4457307273864746,0.2261974196434021,0.0003720225378839164
15,0.44997807326316835,0.23775622844696045,0.00036270892346860996
16,0.4527410478591919,0.24017648530006408,0.00035336865686177077
17,0.4557463137626648,0.23807105672359466,0.00034400087427136414
18,0.45979057264328005,0.23320438349246977,0.0003346046568292074
19,0.46381692051887513,0.23854300904273987,0.000325179025243871
20,0.4662288538455963,0.2421448848247528,0.00031572293374467766
21,0.4661626556873322,0.23908210349082948,0.00030623526319596624
22,0.4692175787448883,0.2440633622407913,0.00029671481323529297
23,0.473163995885849,0.229078422665596,0.00028716029325726706
24,0.47454606499671936,0.24319718432426451,0.00027757031202430184
25,0.47713192291259765,0.2278227540254593,0.0002679433656340733
26,0.47778383040428163,0.241139439702034,0.0002582778235073065
27,0.4818145823478699,0.2285175119638443,0.0002485719119736858
29,0.48654585132598877,0.24272110593318938,0.00022903105082576662
30,0.4873188857078552,0.24607240128517152,0.00021919164527704348
31,0.48980370049476624,0.2373853793144226,0.00020930289784861406
32,0.49035745701789857,0.23952371299266814,0.0001993619417846922
33,0.49123722138404846,0.24107239949703216,0.00018936557445826965
34,0.49257818818092347,0.22873666369915008,0.00017931019581530385
35,0.49509677052497864,0.24343458998203277,0.00016919173095082495
36,0.4945781363964081,0.24631142377853393,0.00015900553138349974
37,0.4978402114868164,0.2361267639398575,0.00014874624720778262
38,0.49870401945114134,0.24773719763755797,0.00013840765859838175
